province,station_id,station name,"latitude (', '')","longitude (', "")",Elevation (m)
辽宁,544740,盖州,4025,12221.0,27.6
辽宁,544750,大石桥,4037,12229.0,15.3
辽宁,544760,熊岳,4010,12209.0,37.9
辽宁,544830,草河口,4053,12354.0,239.8
辽宁,544860,岫岩,4017,12317.0,81.3
辽宁,544930,宽甸,4043,12447.0,261.1
辽宁,544940,凤城,4028,12404.0,74.4
辽宁,544970,丹东,4003,12420.0,13.1
辽宁,545630,瓦房店,3938,12201.0,119.0
辽宁,545680,金州,3904,12145.0,94.2
辽宁,545690,普兰店,3925,12157.0,12.7
辽宁,545750,皮口,3925,12222.0,43.1
辽宁,545790,长海,3916,12235.0,33.6
辽宁,545840,庄河,3943,12257.0,35.9
辽宁,545900,东港,3953,12410.0,5.3
辽宁,546620,大连,3854,12138.0,92.5
辽宁,545650,长兴岛,3936,12128.0,72.0
内蒙古,504250,额尔古纳市,5015,12011.0,582.3
内蒙古,504310,根河市,5047,12131.0,718.2
内蒙古,504340,图里河,5029,12141.0,733.7
内蒙古,504450,鄂伦春自治旗,5035,12344.0,424.7
内蒙古,505140,满洲里,4935,11719.0,662.7
内蒙古,505240,陈巴尔虎旗,4919,11926.0,578.5
内蒙古,505250,鄂温克族自治旗,4909,11945.0,621.6
内蒙古,505260,牙克石市,4917,12042.0,670.0
内蒙古,505270,海拉尔,4915,11942.0,650.4
内蒙古,505480,小二沟,4912,12343.0,287.2
内蒙古,506030,新巴尔虎右旗,4840,11649.0,556.0
内蒙古,506180,新巴尔虎左旗,4813,11816.0,644.6
内蒙古,506390,扎兰屯,4800,12244.0,308.5
内蒙古,506450,莫力达瓦达斡尔族自治旗,4829,12429.0,196.5
内蒙古,506470,阿荣旗,4808,12329.0,237.2
内蒙古,507270,阿尔山,4710,11956.0,997.7
内蒙古,508340,索伦,4636,12113.0,501.0
内蒙古,509130,乌拉盖,4543,11850.0,866.1
内蒙古,509150,东乌珠穆沁,4531,11658.0,838.9
内蒙古,509240,霍林郭勒,4532,11940.0,824.7
内蒙古,509280,巴雅尔吐胡硕,4504,12020.0,629.1
内蒙古,509340,突泉,4523,12135.0,312.7
内蒙古,509370,科尔沁右翼中,旗 4504,12129.0,283.1
内蒙古,530680,二连浩特,4338,11156.0,964.1
内蒙古,530830,那仁宝力格,4437,11409.0,1182.9
内蒙古,531490,满都拉气象站,4232,11008.0,1226.7
内蒙古,531920,阿巴嘎旗,4401,11457.0,1127.3
内蒙古,532310,海力素,4124,10624.0,1510.6
内蒙古,532890,镶黄旗,4214,11350.0,1322.8
内蒙古,533360,乌拉特中旗,4134,10831.0,1289.2
内蒙古,533370,五原,4106,10816.0,1025.4
内蒙古,533480,大佘太,4101,10908.0,1080.5
内蒙古,533520,达茂旗气象局,4142,11026.0,1376.2
内蒙古,533570,固阳县气象局,4102,11003.0,1362.1
内蒙古,533620,四子王,4132,11141.0,1491.4
内蒙古,533670,希拉穆仁,4119,11114.0,1603.7
内蒙古,533680,武川县,4105,11128.0,1640.2
内蒙古,533780,察右中旗,4117,11237.0,1737.9
内蒙古,533840,察右后旗,4127,11311.0,1424.9
内蒙古,533850,商都,4136,11332.0,1420.9
内蒙古,533910,化德,4154,11400.0,1484.6
内蒙古,534190,磴口,4020,10700.0,1060.4
内蒙古,534200,杭锦后旗,4051,10707.0,1024.9
内蒙古,534330,乌拉特前旗,4044,10839.0,1022.0
内蒙古,534460,包头市,4032,10953.0,1005.9
内蒙古,534550,土右旗气象局,4033,11032.0,1000.9
内蒙古,534570,达拉特旗,4024,11002.0,1012.2
内蒙古,534630,呼和浩特,4051,11134.0,1154.4
内蒙古,534640,土默特左旗,4043,11110.0,1047.5
内蒙古,534660,呼和浩特郊区站,4045,11142.0,1046.6
内蒙古,534670,托克托县,4016,11111.0,1017.5
内蒙古,534690,和林格尔县,4024,11149.0,1164.0
内蒙古,534720,卓资,4052,11234.0,1453.2
内蒙古,534750,凉城,4031,11228.0,1272.2
内蒙古,534800,集宁,4102,11304.0,1421.5
内蒙古,534810,察右前旗,4048,11313.0,1317.1
内蒙古,534830,兴和,4052,11350.0,1269.9
内蒙古,534840,丰镇,4027,11309.0,1192.9
内蒙古,535120,乌海,3948,10648.0,1105.8
内蒙古,535130,临河,4044,10722.0,1042.3
内蒙古,535220,伊克乌素,4003,10750.0,1181.4
内蒙古,535290,鄂托克旗,3905,10758.0,1381.7
内蒙古,535330,杭锦旗,3949,10843.0,1414.4
内蒙古,535430,东胜,3950,10959.0,1462.8
内蒙古,535450,伊金霍洛旗,3934,10943.0,1367.3
内蒙古,535530,准格尔旗,3952,11113.0,1222.9
内蒙古,535620,清水河县,3955,11140.0,1192.2
内蒙古,536440,乌审旗,3836,10850.0,1309.3
内蒙古,537300,鄂托克前旗,3811,10729.0,1335.0
内蒙古,537320,河南,3751,10843.0,1211.5
内蒙古,540120,西乌珠穆沁,4435,11736.0,1002.6
内蒙古,540240,富河,4427,11918.0,710.0
内蒙古,540260,扎鲁特,4434,12054.0,265.8
内蒙古,540270,巴林左旗,4359,11924.0,487.2
内蒙古,540310,高力板,4454,12149.0,201.1
内蒙古,540390,舍伯吐,4402,12201.0,182.7
内蒙古,540470,科左中旗,4408,12317.0,146.9
内蒙古,541020,锡林浩特,4357,11607.0,1003.8
内蒙古,541130,巴林右旗,4332,11839.0,622.5
内蒙古,541150,林西县,4338,11802.0,825.4
内蒙古,541170,克什克腾旗,4315,11732.0,1004.4
内蒙古,541220,阿鲁科尔沁旗,4353,12003.0,376.0
内蒙古,541320,青龙山,4224,12104.0,400.6
内蒙古,541340,开鲁,4336,12117.0,242.3
内蒙古,541350,通辽,4336,12216.0,180.1
内蒙古,542040,正镶白旗,4218,11500.0,1347.8
内蒙古,542050,正蓝旗,4214,11600.0,1316.6
内蒙古,542080,多伦县,4211,11628.0,1247.0
内蒙古,542130,翁牛特旗,4256,11901.0,635.7
内蒙古,542140,岗子,4235,11825.0,961.3
内蒙古,542180,赤峰,4218,11850.0,669.0
内蒙古,542230,奈曼,4251,12039.0,364.0
内蒙古,542250,敖汉旗,4218,11957.0,580.3
内蒙古,542260,宝国吐,4220,12042.0,402.0
内蒙古,542310,科左后旗,4258,12221.0,249.3
内蒙古,542340,库伦,4244,12145.0,298.9
内蒙古,543050,太仆寺旗,4153,11516.0,1470.0
内蒙古,543130,喀喇沁旗,4156,11842.0,734.8
内蒙古,543160,八里罕,4131,11845.0,680.7
内蒙古,543200,宁城县,4136,11918.0,545.3
宁夏,535170,石炭井,3916,10620.0,1466.4
宁夏,535180,石嘴山,3902,10621.0,1118.7
宁夏,535190,惠农,3913,10646.0,1093.1
宁夏,536030,沙湖,3850,10622.0,1096.0
宁夏,536100,贺兰,3834,10621.0,1107.0
宁夏,536110,平罗,3853,10633.0,1099.4
宁夏,536120,吴忠,3759,10611.0,1132.2
宁夏,536140,银川,3828,10612.0,1111.6
宁夏,536150,陶乐,3848,10642.0,1102.9
宁夏,536170,青铜峡,3802,10605.0,1119.2
宁夏,536180,永宁,3817,10615.0,1115.5
宁夏,536190,灵武,3807,10618.0,1117.3
宁夏,537040,中卫,3732,10511.0,1226.6
宁夏,537050,中宁,3729,10541.0,1184.4
宁夏,537070,兴仁,3656,10515.0,1699.0
宁夏,537230,盐池,3748,10723.0,1350.4
宁夏,537270,麻黄山,3710,10707.0,1713.5
宁夏,538060,海原,3634,10539.0,1854.8
宁夏,538100,同心,3658,10554.0,1340.7
宁夏,538170,固原,3600,10616.0,1754.2
宁夏,538810,韦州,3717,10629.0,1382.9
宁夏,539030,西吉,3558,10543.0,1917.9
宁夏,539100,六盘山,3540,10612.0,2839.1
宁夏,539140,隆德,3537,10607.0,2079.5
宁夏,539160,泾源,3530,10619.0,1949.1
青海,526020,冷湖,3845,9320.0,2770.8
青海,527070,小灶火,3648,9341.0,2767.8
青海,528180,格尔木,3625,9455.0,2808.4
青海,528250,诺木洪,3626,9626.0,2791.2
青海,528360,都兰,3618,9806.0,3189.8
青海,528540,青海湖151,3635,10029.0,3201.6
青海,528560,共和,3616,10037.0,2835.8
青海,528630,互助,3649,10157.0,2480.8
青海,528660,西宁,3644,10145.0,2296.0
青海,528680,贵德,3601,10122.0,2273.8
青海,528690,湟中,3630,10135.0,2668.3
青海,528750,平安,3630,10206.0,2125.8
青海,528760,民和,3620,10250.0,1814.7
青海,528770,化隆,3606,10215.0,2835.5
青海,529080,五道梁,3513,9305.0,4613.0
青海,529410,沙珠玉,3616,10016.0,2872.8
青海,529430,兴海,3535,9959.0,3324.0
青海,529550,贵南,3535,10044.0,3120.8
青海,529570,同德,3515,10036.0,3149.0
青海,529630,尖扎,3556,10201.0,2086.5
青海,529680,泽库,3502,10128.0,3663.6
青海,529720,循化,3551,10227.0,1921.8
青海,529740,同仁,3531,10201.0,2492.2
青海,560040,沱沱河,3413,9226.0,4533.9
青海,560160,治多,3351,9537.0,4179.9
青海,560180,杂多,3253,9517.0,4067.2
青海,560210,曲麻莱,3407,9548.0,4175.8
青海,560290,玉树,3300,9658.0,3717.7
青海,560330,玛多,3455,9813.0,4273.1
青海,560340,清水河,3348,9708.0,4416.2
青海,560430,玛沁,3429,10014.0,3719.8
青海,560450,甘德,3358,9954.0,4050.8
青海,560460,达日,3345,9939.0,3968.3
青海,560650,河南,3444,10136.0,3500.8
青海,560670,久治,3326,10129.0,3629.3
青海,561250,囊谦,3212,9628.0,3644.5
青海,561510,班玛,3256,10045.0,3530.8
山东,547090,武城,3713,11604.0,26.9
山东,547120,临邑,3712,11649.0,19.7
山东,547140,德州,3727,11620.0,24.8
山东,547150,陵县,3719,11634.0,22.8
山东,547160,宁津,3740,11648.0,17.5
山东,547220,无棣,3745,11738.0,8.0
山东,547230,阳信,3739,11734.0,11.2
山东,547240,商河,3719,11708.0,15.9
山东,547250,惠民,3730,11732.0,12.9
山东,547260,乐陵,3742,11711.0,12.7
山东,547270,章丘,3641,11733.0,123.0
山东,547280,庆云,3746,11723.0,9.6
山东,547290,高青,3710,11752.0,12.5
山东,547340,滨州,3721,11800.0,13.4
山东,547360,东营,3726,11840.0,9.2
山东,547440,垦利,3735,11833.0,9.8
山东,547490,莱州,3711,11957.0,48.9
山东,547510,长岛,3756,12044.0,43.0
山东,547520,蓬莱,3748,12046.0,61.8
山东,547530,龙口,3738,12020.0,5.7
山东,547550,招远,3720,12023.0,118.7
山东,547590,栖霞,3719,12051.0,190.1
山东,547640,福山,3729,12114.0,55.2
山东,547650,烟台,3729,12126.0,83.0
山东,547760,成山头,3724,12242.0,46.4
山东,547770,文登,3712,12204.0,119.2
山东,548020,临清,3649,11544.0,34.9
山东,548060,聊城,3625,11558.0,34.3
山东,548070,阳谷,3609,11546.0,42.5
山东,548080,莘县,3614,11538.0,39.1
山东,548120,齐河,3647,11645.0,23.9
山东,548140,茌平,3632,11615.0,30.9
山东,548150,东阿,3623,11616.0,32.6
山东,548160,长清,3631,11648.0,100.1
山东,548180,平阴,3615,11625.0,81.0
山东,548190,肥城,3611,11648.0,114.9
山东,548210,济阳,3700,11712.0,21.6
山东,548220,邹平,3652,11744.0,48.6
山东,548230,济南,3636,11700.0,171.2
山东,548240,淄川,3638,11757.0,95.3
山东,548250,博山,3631,11751.0,190.9
山东,548260,泰山,3615,11706.0,1536.5
山东,548270,泰安,3610,11709.0,129.8
山东,548280,莱芜,3614,11741.0,228.6
山东,548290,周村,3646,11752.0,86.7
山东,548300,淄博,3649,11756.0,35.3
山东,548310,青州,3639,11830.0,103.7
山东,548320,寿光,3653,11844.0,27.0
山东,548330,桓台,3658,11805.0,16.3
山东,548340,临淄,3652,11817.0,47.3
山东,548350,临朐,3630,11833.0,110.6
山东,548360,沂源,3611,11810.0,303.7
山东,548370,昌乐,3641,11850.0,80.0
山东,548410,昌邑,3652,11925.0,24.7
山东,548420,平度,3647,12000.0,63.3
山东,548430,潍坊,3645,11912.0,22.5
山东,548440,安丘,3625,11911.0,67.5
山东,548460,高密,3623,11944.0,52.7
山东,548480,诸城,3559,11925.0,81.8
山东,548490,胶州,3613,12002.0,83.9
山东,548510,莱西,3654,12034.0,77.8
山东,548520,莱阳,3658,12044.0,53.6
山东,548530,崂山,3610,12025.0,43.7
山东,548550,即墨,3623,12028.0,30.2
山东,548570,青岛,3604,12020.0,75.3
山东,548610,乳山,3656,12132.0,47.8
山东,548630,海阳,3647,12111.0,42.0
山东,548710,石岛,3656,12229.0,9.1
山东,549040,鄄城,3535,11531.0,51.5
山东,549050,郓城,3535,11556.0,47.4
山东,549060,菏泽,3515,11525.0,51.1
山东,549070,鱼台,3459,11639.0,35.4
山东,549080,东明,3516,11506.0,58.2
山东,549090,定陶,3505,11531.0,51.7
山东,549100,梁山,3549,11603.0,42.0
山东,549110,东平,3556,11624.0,44.2
山东,549120,汶上,3546,11630.0,42.9
山东,549130,宁阳,3545,11649.0,63.4
山东,549140,巨野,3525,11605.0,41.8
山东,549150,济宁,3526,11636.0,34.3
山东,549160,兖州,3534,11651.0,60.1
山东,549170,金乡,3506,11619.0,37.8
山东,549180,曲阜,3536,11658.0,63.4
山东,549190,邹城,3523,11659.0,89.7
山东,549200,泗水,3539,11717.0,111.5
山东,549210,嘉祥,3525,11620.0,39.6
山东,549220,新泰,3553,11747.0,225.2
山东,549230,蒙阴,3543,11756.0,203.4
山东,549250,平邑,3531,11738.0,168.4
山东,549270,滕州,3506,11712.0,76.1
山东,549290,费县,3516,11758.0,120.6
山东,549320,沂水,3546,11839.0,187.8
山东,549350,沂南,3532,11826.0,120.6
山东,549360,莒县,3534,11850.0,108.4
山东,549380,临沂,3503,11824.0,66.4
山东,549390,莒南,3510,11849.0,115.0
山东,549400,五莲,3545,11912.0,146.4
山东,549430,黄岛,3553,12000.0,11.9
山东,549450,日照,3526,11932.0,37.1
山东,580020,曹县,3451,11535.0,50.2
山东,580030,成武,3457,11553.0,46.6
山东,580110,单县,3448,11604.0,47.4
山东,580200,微山,3448,11708.0,36.2
山东,580210,薛城,3447,11717.0,81.7
山东,580220,峄城,3445,11734.0,49.5
山东,580240,枣庄,3452,11735.0,78.5
山东,580250,台儿庄,3434,11744.0,28.8
山东,580300,苍山,3453,11801.0,45.7
山东,580320,临沭,3456,11839.0,71.3
山西,534780,右玉,4000,11227.0,1346.7
山西,534860,阳高,4022,11346.0,1051.2
山西,534870,大同,4005,11325.0,1053.6
山西,534880,大同县,4002,11335.0,1035.4
山西,534900,天镇,4026,11403.0,1015.7
山西,535640,河曲,3923,11109.0,862.5
山西,535650,偏关,3926,11130.0,1050.8
山西,535730,左云,4000,11242.0,1337.7
山西,535740,平鲁,3931,11216.0,1408.6
山西,535750,神池,3906,11212.0,1526.2
山西,535760,山阴,3930,11249.0,1045.9
山西,535770,宁武,3900,11218.0,1438.7
山西,535780,朔州,3922,11226.0,1115.7
山西,535790,代县,3901,11254.0,860.6
山西,535820,浑源,3943,11340.0,1080.7
山西,535840,应县,3934,11310.0,1001.9
山西,535850,繁峙,3910,11316.0,935.2
山西,535880,五台山,3857,11331.0,2209.3
山西,535900,广灵,3945,11416.0,979.4
山西,535940,灵丘,3927,11411.0,939.7
山西,536590,临县,3758,11100.0,1164.1
山西,536600,保德,3901,11105.0,893.5
山西,536620,岢岚,3843,11135.0,1397.7
山西,536630,五寨,3855,11149.0,1402.0
山西,536640,兴县,3828,11108.0,1013.6
山西,536650,岚县,3817,11139.0,1186.0
山西,536660,静乐,3821,11156.0,1214.1
山西,536690,娄烦,3805,11148.0,1151.5
山西,536730,原平,3844,11243.0,829.6
山西,536740,忻府区,3824,11242.0,870.7
山西,536760,定襄,3830,11259.0,760.9
山西,536770,尖草坪,3756,11229.0,807.4
山西,536780,阳曲,3804,11239.0,902.1
山西,536790,小店区,3745,11233.0,777.2
山西,536810,五台县豆村,3850,11322.0,1097.7
山西,536850,盂县,3804,11325.0,953.8
山西,536870,平定,3747,11338.0,753.8
山西,537530,柳林,3726,11053.0,861.0
山西,537590,石楼,3659,11050.0,1110.7
山西,537600,方山,3753,11114.0,1213.3
山西,537630,古交,3755,11210.0,1008.0
山西,537640,离石,3730,11106.0,951.7
山西,537670,中阳,3720,11110.0,1212.2
山西,537680,孝义,3709,11145.0,774.3
山西,537690,汾阳,3715,11147.0,749.1
山西,537700,祁县,3721,11221.0,769.9
山西,537710,文水,3725,11203.0,751.3
山西,537720,太原,3737,11235.0,777.3
山西,537740,清徐,3735,11222.0,760.9
山西,537750,太谷,3725,11236.0,786.7
山西,537760,榆次,3741,11246.0,831.5
山西,537770,交城,3732,11209.0,760.2
山西,537780,平遥,3710,11213.0,780.9
山西,537800,寿阳,3754,11309.0,1067.6
山西,537820,阳泉,3756,11337.0,768.9
山西,537830,昔阳,3736,11342.0,880.3
山西,537860,左权,3705,11320.0,1154.0
山西,537870,榆社,3704,11259.0,1042.3
山西,537880,和顺,3720,11334.0,1267.0
山西,538520,永和,3646,11038.0,917.5
山西,538530,隰县,3642,11057.0,1053.6
山西,538560,大宁,3628,11045.0,766.8
山西,538590,吉县,3606,11040.0,852.3
山西,538600,交口,3659,11110.0,1407.2
山西,538610,襄汾,3553,11123.0,460.5
山西,538620,灵石,3651,11148.0,812.5
山西,538630,介休,3702,11155.0,745.4
山西,538640,蒲县,3624,11106.0,1031.1
山西,538650,汾西,3639,11133.0,1013.1
山西,538660,洪洞,3614,11140.0,464.1
山西,538680,临汾,3604,11130.0,450.4
山西,538690,霍州,3635,11142.0,551.2
山西,538710,武乡,3650,11251.0,965.8
山西,538720,沁县,3646,11241.0,961.6
山西,538730,长子,3606,11252.0,952.5
山西,538740,古县,3615,11154.0,650.0
山西,538750,沁源,3631,11221.0,1001.0
山西,538770,安泽,3610,11215.0,861.0
山西,538780,黎城,3631,11323.0,769.1
山西,538790,屯留,3619,11253.0,953.2
山西,538800,潞城,3620,11314.0,948.9
山西,538820,长治,3604,11302.0,1047.9
山西,538840,襄垣,3631,11302.0,878.8
山西,538850,壶关,3607,11312.0,1123.2
山西,538880,平顺,3612,11326.0,1088.6
山西,539530,乡宁,3558,11051.0,966.2
山西,539540,稷山,3537,11058.0,433.5
山西,539560,万荣,3524,11050.0,589.6
山西,539570,河津,3537,11043.0,460.0
山西,539580,临猗,3510,11047.0,436.7
山西,539590,盐湖,3503,11103.0,366.7
山西,539610,曲沃,3539,11129.0,473.4
山西,539620,翼城,3544,11142.0,585.3
山西,539630,侯马,3539,11122.0,435.1
山西,539640,新绛,3537,11113.0,431.8
山西,539650,绛县,3531,11134.0,761.9
山西,539660,浮山,3559,11150.0,818.1
山西,539670,闻喜,3520,11112.0,469.8
山西,539680,垣曲,3517,11140.0,505.9
山西,539700,沁水,3542,11212.0,887.1
山西,539730,高平,3546,11257.0,836.6
山西,539750,阳城,3529,11224.0,661.1
山西,539760,晋城,3530,11252.0,753.6
山西,539810,陵川,3547,11316.0,1313.2
山西,570520,永济,3453,11027.0,355.1
山西,570530,芮城,3442,11043.0,507.1
山西,570600,夏县,3510,11114.0,404.2
山西,570610,平陆,3450,11112.0,412.6
陕西,535670,府谷,3901,11100.0,1025.1
陕西,536460,榆林,3816,10947.0,1157.8
陕西,536510,神木,3849,11028.0,1099.1
陕西,536580,佳县,3802,11029.0,895.4
陕西,537250,定边,3735,10735.0,1361.2
陕西,537350,靖边,3737,10848.0,1337.8
陕西,537380,吴旗,3655,10810.0,1331.1
陕西,537400,横山,3756,10914.0,1107.5
陕西,537480,子长,3711,10942.0,1064.4
陕西,537500,米脂,3746,11011.0,931.6
陕西,537510,子洲,3736,11003.0,895.8
陕西,537540,绥德,3730,11013.0,930.7
陕西,537560,吴堡,3731,11043.0,745.0
陕西,537570,清涧,3707,11007.0,938.8
陕西,538320,志丹,3646,10846.0,1220.0
陕西,538410,安塞,3653,10919.0,1069.1
陕西,538480,甘泉,3616,10921.0,1005.4
陕西,538500,延川,3653,11011.0,805.7
陕西,538540,延长,3635,11004.0,805.5
陕西,538570,宜川,3604,11011.0,841.1
陕西,539290,长武,3512,10748.0,1206.8
陕西,539310,富县,3600,10922.0,984.8
陕西,539380,旬邑,3510,10818.0,1277.9
陕西,539410,白水,3511,10935.0,807.1
陕西,539420,洛川,3546,10925.0,1156.9
陕西,539440,黄陵,3534,10915.0,857.3
陕西,539450,宜君,3526,10904.0,1394.4
陕西,539460,黄龙,3536,10949.0,1091.0
陕西,539470,铜川,3505,10904.0,979.7
陕西,539480,蒲城,3457,10935.0,499.9
陕西,539490,澄城,3511,10955.0,680.4
陕西,539500,合阳,3514,11009.0,709.9
陕西,570030,陇县,3454,10650.0,925.1
陕西,570160,宝鸡,3421,10708.0,613.7
陕西,570200,宝鸡县,3422,10724.0,564.3
陕西,570210,千阳,3439,10708.0,751.5
陕西,570220,麟游,3441,10747.0,1026.4
陕西,570230,彬县,3501,10807.0,920.6
陕西,570240,岐山,3427,10739.0,671.1
陕西,570250,凤翔,3431,10723.0,782.0
陕西,570260,扶风,3422,10753.0,586.9
陕西,570270,眉县,3416,10744.0,518.4
陕西,570280,太白,3402,10719.0,1544.4
陕西,570290,礼泉,3430,10829.0,544.4
陕西,570300,永寿,3442,10809.0,995.4
陕西,570310,淳化,3449,10833.0,1013.5
陕西,570330,泾阳,3433,10849.0,429.0
陕西,570340,武功,3415,10813.0,449.2
陕西,570350,乾县,3433,10814.0,636.7
陕西,570370,耀县,3456,10859.0,711.8
陕西,570380,兴平,3417,10827.0,411.5
陕西,570410,三原,3438,10855.0,425.5
陕西,570420,富平,3447,10911.0,472.3
陕西,570430,大荔,3448,10958.0,352.3
陕西,570450,渭南,3431,10929.0,354.3
陕西,570460,华山,3429,11005.0,2057.9
陕西,570480,秦都,3424,10843.0,473.4
陕西,570540,潼关,3433,11014.0,557.1
陕西,570550,华阴,3433,11005.0,352.5
陕西,570570,洛南,3406,11009.0,964.2
陕西,571060,略阳,3319,10609.0,797.3
陕西,571130,凤县,3354,10632.0,986.7
陕西,571190,勉县,3310,10642.0,552.2
陕西,571230,杨凌,3417,10804.0,506.8
陕西,571240,留坝,3338,10656.0,1033.3
陕西,571270,汉中,3304,10702.0,510.7
陕西,571280,城固,3310,10720.0,487.0
陕西,571310,泾河,3426,10858.0,411.0
陕西,571340,佛坪,3331,10759.0,827.9
陕西,571370,宁陕,3319,10819.0,802.0
陕西,571400,柞水,3340,10907.0,819.4
陕西,571430,商县,3352,10958.0,743.8
陕西,571440,镇安,3326,10909.0,696.2
陕西,571530,丹凤,3341,11020.0,582.5
陕西,571540,商南,3332,11054.0,523.8
陕西,571550,山阳,3333,10952.0,661.0
陕西,572110,宁强,3250,10615.0,837.1
陕西,572130,南郑,3300,10656.0,537.5
陕西,572310,紫阳,3232,10832.0,505.0
陕西,572320,石泉,3303,10816.0,485.0
陕西,572330,汉阴,3254,10830.0,414.3
陕西,572380,镇巴,3232,10754.0,695.1
陕西,572420,旬阳,3251,10922.0,286.5
陕西,572450,安康,3243,10902.0,291.7
陕西,572470,岚皋,3219,10854.0,439.5
陕西,572480,平利,3224,10920.0,430.0
陕西,572540,白河,3249,11007.0,323.7
陕西,573430,镇坪,3154,10932.0,994.6
上海,583610,闵行,3106,12122.0,10.2
上海,583620,宝山,3124,12127.0,6.7
上海,583650,嘉定,3122,12115.0,9.2
上海,583660,崇明,3140,12130.0,5.8
上海,583670,徐家汇,3112,12126.0,8.6
上海,583690,南汇,3103,12147.0,6.2
上海,583700,浦东,3114,12132.0,8.1
上海,584600,金山,3044,12121.0,6.2
上海,584610,青浦,3108,12107.0,8.5
上海,584620,松江,3102,12114.0,9.1
上海,584630,奉贤,3053,12130.0,9.5
四川,560380,石渠,3259,9806.0,4201.0
四川,560790,若尔盖,3335,10258.0,3442.6
四川,560970,九寨沟,3316,10415.0,1441.7
四川,561440,德格,3148,9835.0,3185.0
四川,561460,甘孜,3137,10000.0,3394.6
四川,561470,白玉,3113,9850.0,3261.3
四川,561520,色达,3217,10020.0,3895.8
四川,561580,炉霍,3124,10040.0,3251.4
四川,561640,壤塘,3216,10059.0,3286.0
四川,561670,道孚,3059,10107.0,2959.2
四川,561680,金川,3129,10204.0,2170.1
四川,561710,阿坝,3254,10142.0,3276.3
四川,561720,马尔康,3154,10214.0,2666.3
四川,561730,红原,3248,10233.0,3492.8
四川,561780,小金,3100,10221.0,2439.2
四川,561800,茂县,3141,10351.0,1591.3
四川,561810,崇州,3041,10342.0,543.3
四川,561820,松潘,3240,10336.0,2882.5
四川,561830,汶川,3130,10337.0,1371.3
四川,561840,理县,3126,10310.0,1897.9
四川,561850,黑水,3205,10259.0,2401.3
四川,561860,绵竹,3120,10412.0,590.2
四川,561870,温江,3045,10352.0,548.9
四川,561880,都江堰,3100,10340.0,699.7
四川,561890,彭州,3059,10356.0,582.9
四川,561970,什邡,3109,10410.0,536.8
四川,561980,德阳,3119,10430.0,526.7
四川,561990,中江,3102,10441.0,424.7
四川,562470,巴塘,3000,9906.0,2590.2
四川,562510,新龙,3056,10019.0,2999.2
四川,562570,理塘,3000,10016.0,3950.5
四川,562630,丹巴,3053,10153.0,1951.0
四川,562670,雅江,3002,10101.0,2602.2
四川,562720,郫县,3049,10353.0,559.7
四川,562730,宝兴,3023,10249.0,1023.2
四川,562760,新津,3027,10349.0,468.2
四川,562780,天全,3004,10246.0,758.0
四川,562790,芦山,3009,10256.0,683.9
四川,562800,名山,3005,10307.0,692.4
四川,562810,蒲江,3011,10330.0,512.0
四川,562840,邛崃,3027,10326.0,519.5
四川,562850,大邑,3036,10331.0,525.3
四川,562860,龙泉驿,3033,10415.0,516.3
四川,562880,双流,3035,10355.0,495.8
四川,562890,彭山,3012,10352.0,438.2
四川,562900,新都,3047,10411.0,515.7
四川,562960,金堂,3051,10426.0,449.5
四川,562970,仁寿,3001,10409.0,437.7
四川,562980,资阳,3008,10436.0,417.9
四川,563570,稻城,2903,10018.0,3728.6
四川,563710,泸定,2955,10214.0,1322.4
四川,563730,荥经,2947,10251.0,763.7
四川,563740,康定,3003,10158.0,2615.5
四川,563760,汉源,2921,10238.0,1098.7
四川,563780,石棉,2914,10221.0,891.9
四川,563800,洪雅,2953,10321.0,572.4
四川,563810,丹棱,3004,10330.0,631.4
四川,563820,夹江,2944,10336.0,408.3
四川,563830,青神,2950,10352.0,456.4
四川,563840,峨眉,2936,10329.0,447.9
四川,563850,峨眉山,2931,10320.0,3048.3
四川,563860,乐山,2934,10345.0,425.2
四川,563870,峨边,2914,10316.0,643.4
四川,563890,犍为,2912,10357.0,388.8
四川,563900,井研,2940,10404.0,405.6
四川,563910,眉山,3005,10349.0,416.6
四川,563930,资中,2946,10451.0,370.9
四川,563940,荣县,2927,10426.0,385.3
四川,563950,威远,2931,10440.0,349.5
四川,563960,自贡,2921,10446.0,353.8
四川,563990,富顺,2911,10459.0,307.4
四川,564410,得荣,2843,9917.0,2424.1
四川,564430,乡城,2856,9948.0,2843.1
四川,564590,木里,2756,10116.0,2424.6
四川,564620,九龙,2900,10130.0,2931.4
四川,564730,甘洛,2857,10246.0,1061.5
四川,564740,冕宁,2833,10210.0,1775.2
四川,564750,越西,2839,10231.0,1660.1
四川,564780,喜德,2818,10226.0,1819.3
四川,564790,昭觉,2800,10251.0,2133.7
四川,564800,马边,2849,10332.0,565.2
四川,564850,雷波,2816,10335.0,1254.8
四川,564870,美姑,2820,10308.0,1945.1
四川,564900,沐川,2857,10354.0,425.2
四川,564910,宜宾县,2842,10434.0,288.2
四川,564920,宜宾,2848,10436.0,342.1
四川,564930,南溪,2851,10458.0,294.0
四川,564940,屏山,2839,10409.0,463.2
四川,564960,兴文,2819,10514.0,330.0
四川,564980,筠连,2809,10430.0,550.2
四川,564990,珙县,2823,10447.0,369.4
四川,565650,盐源,2726,10131.0,2545.0
四川,565690,德昌,2725,10211.0,1381.2
四川,565710,西昌,2754,10216.0,1592.7
